parent_tax_id,tax_level,category,tax_id,name,kraken_classified_reads,nt_rpm
22,1,bacteria,24,Shewanella putrefaciens,1,0
22,1,bacteria,332186,Shewanella xiamenensis,1,0
22,1,bacteria,192073,Shewanella denitrificans,1,0
22,1,bacteria,2814294,Shewanella avicenniae,1,0
22,1,bacteria,2487742,Shewanella psychromarinicola,1,0
2903219,2,bacteria,226,Alteromonas,11,7
226,2,bacteria,2614992,unclassified Alteromonas,7,4
2614992,1,bacteria,2267264,Alteromonas sp. RKMC-009,6,3
2614992,1,bacteria,2058133,Alteromonas sp. MB-3u-76,1,0
226,1,bacteria,28108,Alteromonas macleodii,2,1
2903219,2,bacteria,288793,Salinimonas,1,0
288793,1,bacteria,914153,Salinimonas lutimaris,1,0
72275,2,bacteria,2650549,Hydrocarboniclastica,8,5
2650549,1,bacteria,2259620,Hydrocarboniclastica marina,8,5
72275,2,bacteria,261825,Agarivorans,7,4
261825,1,bacteria,1563703,Agarivorans aestuarii,4,2
261825,1,bacteria,182262,Agarivorans albus,2,1
261825,1,bacteria,680279,Agarivorans gilvus,1,0
72275,2,bacteria,1858563,Alkalimarinus,3,1
1858563,1,bacteria,1632866,Alkalimarinus sediminis,2,1
1858563,2,bacteria,2625403,unclassified Alkalimarinus,1,0
72275,2,bacteria,89404,Glaciecola,2,1
89404,1,bacteria,300231,Glaciecola nitratireducens,2,1
72275,2,bacteria,1621534,Paraglaciecola,2,1
1621534,2,bacteria,2685791,unclassified Paraglaciecola,2,1
2685791,1,bacteria,2686358,Paraglaciecola sp. L3A3,2,1
72275,2,bacteria,1751872,Lacimicrobium,1,0
1751872,1,bacteria,1526571,Lacimicrobium alkaliphilum,1,0
72275,2,bacteria,2661818,Saliniradius,1,0
2661818,1,bacteria,2183582,Saliniradius amylolyticus,1,0
72275,2,bacteria,2894574,Saccharobesus,1,0
2894574,1,bacteria,2172099,Saccharobesus litoralis,1,0
267888,2,bacteria,53246,Pseudoalteromonas,17,11
53246,1,bacteria,43658,Pseudoalteromonas rubra,4,2
53246,1,bacteria,882626,Pseudoalteromonas xiamenensis,3,1
53246,1,bacteria,151081,Pseudoalteromonas ruthenica,2,1
53246,1,bacteria,28107,Pseudoalteromonas espejiana,1,0
53246,1,bacteria,43662,Pseudoalteromonas piscicida,1,0
53246,1,bacteria,166935,Pseudoalteromonas translucida,1,0
53246,1,bacteria,161398,Pseudoalteromonas phenolica,1,0
267888,2,bacteria,907197,Psychrosphaera,3,1
907197,1,bacteria,1266052,Psychrosphaera aestuarii,2,1
267889,2,bacteria,28228,Colwellia,9,5
28228,2,bacteria,196834,unclassified Colwellia,1,0
196834,1,bacteria,2689569,Colwellia sp. 20A7,1,0
267889,2,bacteria,1518149,Thalassotalea,1,0
1518149,2,bacteria,2614972,unclassified Thalassotalea,1,0
2614972,1,bacteria,2594005,Thalassotalea sp. PS06,1,0
267892,2,bacteria,44011,Ferrimonas,2,1
44011,1,bacteria,44012,Ferrimonas balearica,2,1
267893,2,bacteria,135575,Idiomarina,2,1
135575,1,bacteria,135577,Idiomarina loihiensis,2,1
267894,2,bacteria,67572,Psychromonas,2,1
67572,1,bacteria,357794,Psychromonas ingrahamii,2,1
28256,2,bacteria,2745,Halomonas,37,24
2745,2,bacteria,2609666,unclassified Halomonas,29,19
2609666,1,bacteria,2785909,Halomonas sp. A40-4,18,11
2609666,1,bacteria,2992143,Halomonas sp. BDJS001,2,1
2609666,1,bacteria,1883416,Halomonas sp. 1513,1,0
2609666,1,bacteria,2733487,Halomonas sp. MCCC 1A13316,1,0
2609666,1,bacteria,2306583,Halomonas sp. JS92-SW72,1,0
2609666,1,bacteria,2832500,Halomonas sp. FeN2,1,0
2609666,1,bacteria,2953657,Halomonas sp. DN3,1,0
2609666,1,bacteria,2956797,Halomonas sp. Y3,1,0
2609666,1,bacteria,1609967,Halomonas sp. HG01,1,0
2609666,1,bacteria,999141,Halomonas sp. TD01,1,0
2745,1,bacteria,29570,Halomonas meridiana,1,0
2745,1,bacteria,2746,Halomonas elongata,1,0
2745,1,bacteria,2562282,Halomonas binhaiensis,1,0
114403,2,bacteria,235572,Candidatus Portiera,14,9
235572,1,bacteria,91844,Candidatus Portiera aleyrodidarum,14,9
114403,2,bacteria,114185,Candidatus Carsonella,10,6
114185,1,bacteria,114186,Candidatus Carsonella ruddii,2,1
114403,2,bacteria,33073,Zymobacter,1,0
33073,1,bacteria,33074,Zymobacter palmae,1,0
28256,2,bacteria,504090,Kushneria,4,2
504090,1,bacteria,657387,Kushneria phosphatilytica,4,2
28256,2,bacteria,42054,Chromohalobacter,1,0
42054,1,bacteria,158080,Chromohalobacter salexigens,1,0
28256,2,bacteria,204286,Cobetia,1,0
28256,2,bacteria,1897649,Pistricoccus,1,0
1897649,1,bacteria,1883414,Pistricoccus aurantiacus,1,0
135620,2,bacteria,48075,Marinobacterium,7,4
48075,1,bacteria,518898,Marinobacterium sediminicola,4,2
48075,1,bacteria,48076,Marinobacterium georgiense,3,1
135620,2,bacteria,187492,Thalassolituus,5,3
187492,1,bacteria,2742796,Thalassolituus hydrocarbonoclasticus,3,1
187492,1,bacteria,187493,Thalassolituus oleivorans,1,0
187492,2,bacteria,2624967,unclassified Thalassolituus,1,0
2624967,1,bacteria,2597518,Thalassolituus sp. C2-1,1,0
135620,2,bacteria,75687,Neptunomonas,3,1
75687,1,bacteria,417574,Neptunomonas japonica,3,1
135620,2,bacteria,28253,Marinomonas,1,0
255527,2,bacteria,231683,Saccharospirillum,7,4
231683,1,bacteria,2161747,Saccharospirillum mangrovi,7,4
255527,2,bacteria,1445504,Gynuella,5,3
1445504,1,bacteria,1445505,Gynuella sunshinyii,5,3
224372,2,bacteria,2025617,Ketobacter,1,0
2025617,1,bacteria,1917421,Ketobacter alkanivorans,1,0
224372,2,bacteria,3020832,Alloalcanivorax,1,0
2066474,2,bacteria,305899,Endozoicomonas,2,1
305899,2,bacteria,2644528,unclassified Endozoicomonas,1,0
2644528,1,bacteria,2918516,Endozoicomonas sp. SCSIO W0465,1,0
449732,2,bacteria,418700,Litorivicinus,1,0
418700,1,bacteria,418701,Litorivicinus lipolyticus,1,0
84642,2,bacteria,642,Aeromonas,89,58
642,1,bacteria,645,Aeromonas salmonicida,24,15
642,1,bacteria,648,Aeromonas caviae,14,9
642,1,bacteria,654,Aeromonas veronii,12,7
642,1,bacteria,652,Aeromonas schubertii,9,5
642,1,bacteria,218936,Aeromonas simiae,8,5
642,1,bacteria,644,Aeromonas hydrophila,6,3
642,1,bacteria,651,Aeromonas media,4,2
642,2,bacteria,257493,unclassified Aeromonas,2,1
257493,1,bacteria,2778063,Aeromonas sp. FDAARGOS 1414,2,1
642,1,bacteria,196024,Aeromonas dhakensis,1,0
84642,2,bacteria,43947,Tolumonas,6,3
43947,1,bacteria,43948,Tolumonas auensis,6,3
84642,2,bacteria,225143,Oceanisphaera,2,1
225143,1,bacteria,1903694,Oceanisphaera avium,2,1
84642,2,bacteria,2802288,Dongshaea,1,0
2802288,1,bacteria,2047966,Dongshaea marina,1,0
83763,2,bacteria,83770,Succinivibrio,4,2
83770,1,bacteria,83771,Succinivibrio dextrinosolvens,4,2
1706372,2,bacteria,2678529,Kineobactrum,27,17
2678529,1,bacteria,2708301,Kineobactrum salinum,27,17
1706372,2,bacteria,1217416,Halioglobus,1,0
1217416,1,bacteria,930805,Halioglobus japonicus,1,0
1706372,2,bacteria,2847769,Aequoribacter,1,0
2847769,1,bacteria,2518989,Aequoribacter fuscus,1,0
1706371,2,bacteria,10,Cellvibrio,14,9
10,2,bacteria,2624793,unclassified Cellvibrio,11,7
2624793,1,bacteria,1987723,Cellvibrio sp. PSBB006,3,1
2624793,1,bacteria,2964606,Cellvibrio sp. QJXJ,2,1
1706371,2,bacteria,2425,Teredinibacter,4,2
2425,1,bacteria,2731755,Teredinibacter haidensis,4,2
1706371,2,bacteria,1792291,Marinagarivorans,2,1
1792291,2,bacteria,2620290,unclassified Marinagarivorans,2,1
2620290,1,bacteria,2721545,Marinagarivorans sp. GE09,2,1
1706371,2,bacteria,940550,Gilvimarinus,1,0
940550,2,bacteria,2642066,unclassified Gilvimarinus,1,0
2642066,1,bacteria,2956798,Gilvimarinus sp. DA14,1,0
1706373,2,bacteria,48073,Microbulbifer,6,3
48073,1,bacteria,86173,Microbulbifer elongatus,2,1
48073,1,bacteria,252514,Microbulbifer thermotolerans,1,0
48073,1,bacteria,260552,Microbulbifer agarilyticus,1,0
48073,1,bacteria,435905,Microbulbifer celer,1,0
1706375,2,bacteria,630749,Spongiibacter,5,3
630749,1,bacteria,1748242,Spongiibacter taiwanensis,3,1
630749,2,bacteria,2631504,unclassified Spongiibacter,1,0
2631504,1,bacteria,1620392,Spongiibacter sp. IMCC21906,1,0
630749,1,bacteria,2794344,Spongiibacter nanhainus,1,0
118968,2,bacteria,776,Coxiella,21,13
776,2,bacteria,2676648,unclassified Coxiella (in: g-proteobacteria),16,10
2676648,1,bacteria,2749996,Coxiella endosymbiont of Amblyomma nuttalli,16,10
776,1,bacteria,777,Coxiella burnetii,5,3
118968,2,bacteria,254245,Aquicella,4,2
254245,1,bacteria,254247,Aquicella siphonis,3,1
118968,2,bacteria,59195,Rickettsiella,3,1
59195,1,bacteria,676208,Candidatus Rickettsiella viridis,2,1
59195,2,bacteria,2637345,unclassified Rickettsiella,1,0
2637345,1,bacteria,2856608,Rickettsiella endosymbiont of Dermanyssus gallinae,1,0
444,2,bacteria,445,Legionella,25,16
445,1,bacteria,446,Legionella pneumophila,13,8
445,1,bacteria,45065,Legionella geestiana,7,4
445,1,bacteria,2005262,Legionella endosymbiont of Polyplax serrata,2,1
445,1,bacteria,449,Legionella hackeliae,1,0
445,1,bacteria,96232,Legionella lytica,1,0
445,1,bacteria,29423,Legionella oakridgensis,1,0
444,2,bacteria,465,Tatlockia,2,1
465,1,bacteria,451,Tatlockia micdadei,2,1
1046,2,bacteria,85072,Allochromatium,6,3
85072,1,bacteria,1049,Allochromatium vinosum,5,3
85072,1,bacteria,553982,Allochromatium tepidum,1,0
1046,2,bacteria,2796146,Candidatus Nitrosacidococcus,2,1
2796146,1,bacteria,553981,Candidatus Nitrosacidococcus tergens,2,1
1046,2,bacteria,1227,Nitrosococcus,1,0
1227,1,bacteria,1229,Nitrosococcus oceani,1,0
1046,2,bacteria,67575,Rheinheimera,1,0
67575,1,bacteria,2498451,Rheinheimera mangrovi,1,0
1046,2,bacteria,85073,Thermochromatium,1,0
85073,1,bacteria,1050,Thermochromatium tepidum,1,0
1046,2,bacteria,85076,Marichromatium,1,0
85076,1,bacteria,37487,Marichromatium purpuratum,1,0
1046,2,bacteria,2828366,Caldichromatium,1,0
2828366,1,bacteria,2699430,Caldichromatium japonicum,1,0
72276,2,bacteria,1765964,Acidihalobacter,3,1
1765964,1,bacteria,1765967,Acidihalobacter ferrooxydans,2,1
1765964,1,bacteria,2792603,Acidihalobacter aeolianus,1,0
72276,2,bacteria,106633,Thioalkalivibrio,2,1
72276,2,bacteria,1335745,Spiribacter,2,1
1335745,2,bacteria,2629425,unclassified Spiribacter,2,1
2629425,1,bacteria,2182432,Spiribacter sp. E85,2,1
72276,2,bacteria,85108,Halorhodospira,1,0
2035710,2,bacteria,2035712,Guyparkeria,3,1
2035712,1,bacteria,47960,Guyparkeria halophila,3,1
449719,2,bacteria,1860077,Sulfuriflexus,2,1
1860077,1,bacteria,1811807,Sulfuriflexus mobilis,2,1
255526,2,bacteria,109262,Halothiobacillus,1,0
109262,1,bacteria,927,Halothiobacillus neapolitanus,1,0
1096778,2,bacteria,2034504,Sulfurivermis,1,0
2034504,1,bacteria,1972068,Sulfurivermis fontis,1,0
1676141,2,bacteria,1676142,Wenzhouxiangella,1,0
1676142,2,bacteria,2613841,unclassified Wenzhouxiangella,1,0
2613841,1,bacteria,2771012,Wenzhouxiangella sp. AB-CW3,1,0
1738654,2,bacteria,1738655,Woeseia,1,0
1738655,1,bacteria,1548547,Woeseia oceani,1,0
118884,2,bacteria,1524249,Pseudohongiella,15,9
1524249,1,bacteria,1249552,Pseudohongiella spirulinae,15,9
118884,2,bacteria,198346,Candidatus Baumannia,6,3
198346,1,bacteria,186490,Candidatus Baumannia cicadellinicola,6,3
32036,2,bacteria,2732587,Candidatus Vesicomyosocius,3,1
2732587,1,bacteria,412965,Candidatus Vesicomyosocius okutanii,2,1
32036,2,bacteria,1541743,Candidatus Ruthia,1,0
1541743,1,bacteria,2738852,Candidatus Ruthia endofausta,1,0
118884,2,bacteria,204619,Candidatus Nardonella,1,0
204619,1,bacteria,1972134,endosymbiont of Sipalinus gigas,1,0
412032,2,bacteria,412033,Celerinatantimonas,1,0
412033,1,bacteria,412034,Celerinatantimonas diazotrophica,1,0
118884,2,bacteria,1076625,Candidatus Steffania,1,0
1076625,1,bacteria,1076626,Candidatus Steffania adelgidicola,1,0
135617,2,bacteria,1030,Thiothrix,7,4
1030,1,bacteria,2891210,Thiothrix litoralis,3,1
135617,2,bacteria,1021,Beggiatoa,4,2
1021,1,bacteria,288004,Beggiatoa leptomitoformis,4,2
34064,2,bacteria,262,Francisella,8,5
262,1,bacteria,263,Francisella tularensis,4,2
262,1,bacteria,28110,Francisella philomiragia,1,0
135616,2,bacteria,933,Thiomicrospira,2,1
933,1,bacteria,147268,Thiomicrospira cyclica,1,0
933,1,bacteria,406020,Thiomicrospira microaerophila,1,0
135616,2,bacteria,34067,Cycloclasticus,2,1
135616,2,bacteria,28884,Hydrogenovibrio,1,0
28884,1,bacteria,28885,Hydrogenovibrio marinus,1,0
403,2,bacteria,413,Methylococcus,7,4
413,2,bacteria,2618889,unclassified Methylococcus,6,3
2618889,1,bacteria,2812648,Methylococcus sp. EFPC2,6,3
413,1,bacteria,414,Methylococcus capsulatus,1,0
403,2,bacteria,429,Methylobacter,4,2
429,2,bacteria,2635283,unclassified Methylobacter,4,2
2635283,1,bacteria,2839024,Methylobacter sp. S3L5C,4,2
403,2,bacteria,73778,Methylocaldum,2,1
73778,1,bacteria,1432792,Methylocaldum marinum,2,1
403,2,bacteria,1808977,Candidatus Methylospira,2,1
1808977,1,bacteria,1808979,Candidatus Methylospira mobilis,2,1
403,2,bacteria,416,Methylomonas,1,0
416,1,bacteria,1173101,Methylomonas paludis,1,0
403,2,bacteria,1295378,Methylogaea,1,0
1295378,1,bacteria,1295382,Methylogaea oryzae,1,0
403,2,bacteria,1760987,Methylomagnum,1,0
1760987,1,bacteria,1760988,Methylomagnum ishizawai,1,0
403,2,bacteria,2822410,Methylotuvimicrobium,1,0
2822410,1,bacteria,271065,Methylotuvimicrobium alcaliphilum,1,0
1920240,2,bacteria,261963,Kangiella,19,12
261963,1,bacteria,1144748,Kangiella sediminilitoris,16,10
261963,1,bacteria,914150,Kangiella geojedonensis,2,1
261963,1,bacteria,1561924,Kangiella profundi,1,0
1240483,2,bacteria,1335631,Frischella,11,7
1335631,1,bacteria,1267021,Frischella perrara,11,7
1240483,2,bacteria,1193503,Gilliamella,2,1
1193503,2,bacteria,2685620,unclassified Gilliamella,2,1
2685620,1,bacteria,2704653,Gilliamella sp. ESL0405,1,0
2685620,1,bacteria,2704655,Gilliamella sp. ESL0443,1,0
1692041,2,bacteria,1744881,Sulfuricaulis,3,1
1744881,1,bacteria,1620215,Sulfuricaulis limicola,3,1
568386,2,bacteria,1861863,Sinimarinibacterium,3,1
1861863,2,bacteria,2621506,unclassified Sinimarinibacterium,3,1
2621506,1,bacteria,2698684,Sinimarinibacterium sp. NLF-5-8,3,1
568386,2,bacteria,413435,Solimonas,2,1
413435,2,bacteria,2637139,unclassified Solimonas,2,1
2637139,1,bacteria,2303331,Solimonas sp. K1W22B-7,2,1
1934946,2,bacteria,1934947,Immundisolibacter,2,1
1934947,1,bacteria,1810504,Immundisolibacter cernigliae,2,1
2975285,2,bacteria,2975286,Candidatus Comchoanobacter,2,1
2975286,1,bacteria,2919598,Candidatus Comchoanobacter bicostacola,2,1
742031,2,bacteria,180541,Salinisphaera,1,0
180541,2,bacteria,2649847,unclassified Salinisphaera,1,0
2649847,1,bacteria,2183911,Salinisphaera sp. LB1,1,0
72294,2,bacteria,194,Campylobacter,10078,6607
194,1,bacteria,199,Campylobacter concisus,3962,2597
194,1,bacteria,204,Campylobacter showae,512,335
194,1,bacteria,1448857,Campylobacter corcagiensis,247,161
194,1,bacteria,203,Campylobacter rectus,164,107
194,1,bacteria,1031542,Campylobacter volucris,62,40
194,1,bacteria,1780362,Campylobacter geochelonis,56,36
194,2,bacteria,2593542,unclassified Campylobacter,25,16
2593542,1,bacteria,1032243,Campylobacter sp. RM6914,11,7
2593542,1,bacteria,2840180,Campylobacter sp. 19-13652,7,4
2593542,1,bacteria,1660078,Campylobacter sp. RM5004,2,1
2593542,1,bacteria,1660080,Campylobacter sp. RM16192,2,1
2593542,1,bacteria,2983836,Campylobacter sp. VBCF_01 NA2,1,0
2593542,1,bacteria,2517362,Campylobacter sp. CCUG 57310,1,0
194,1,bacteria,76517,Campylobacter hominis,25,16
194,1,bacteria,824,Campylobacter gracilis,18,11
194,1,bacteria,206,Campylobacter sputorum,10,6
194,1,bacteria,200,Campylobacter curvus,7,4
194,1,bacteria,196,Campylobacter fetus,6,3
194,1,bacteria,195,Campylobacter coli,5,3
194,1,bacteria,522485,Campylobacter avium,3,1
194,1,bacteria,75658,Campylobacter lanienae,2,1
194,1,bacteria,827,Campylobacter ureolyticus,2,1
194,1,bacteria,1813019,Campylobacter hepaticus,2,1
194,1,bacteria,197,Campylobacter jejuni,2,1
194,1,bacteria,202,Campylobacter mucosalis,1,0
194,1,bacteria,449520,Campylobacter canadensis,1,0
72293,2,bacteria,209,Helicobacter,56,36
209,2,bacteria,2593540,unclassified Helicobacter,33,21
2593540,1,bacteria,2849642,Helicobacter sp. NHP19-0012,33,21
209,1,bacteria,210,Helicobacter pylori,15,9
209,1,bacteria,45498,Helicobacter cholecystus,2,1
209,1,bacteria,222136,Helicobacter enhydrae,1,0
2771471,2,bacteria,202746,Sulfurimonas,6,3
202746,1,bacteria,2590020,Sulfurimonas sediminis,4,2
2771471,2,bacteria,286130,Sulfuricurvum,1,0
286130,1,bacteria,148813,Sulfuricurvum kujiense,1,0
2808963,2,bacteria,2321115,Halarcobacter,4,2
2808963,2,bacteria,2321111,Aliarcobacter,1,0
2321111,1,bacteria,28197,Aliarcobacter butzleri,1,0
2932623,2,bacteria,57665,Sulfurospirillum,5,3
57665,1,bacteria,366522,Sulfurospirillum cavolei,4,2
57665,1,bacteria,1854492,Sulfurospirillum diekertiae,1,0
224467,2,bacteria,191301,Caminibacter,1,0
191301,1,bacteria,1424653,Caminibacter pacificus,1,0
1779135,2,bacteria,1779136,Bradymonas,39,25
1779136,1,bacteria,1548548,Bradymonas sediminis,39,25
1779135,2,bacteria,2766927,Persicimonas,11,7
2766927,1,bacteria,2292766,Persicimonas caeni,11,7
2946505,2,bacteria,2946507,Microvenator,1,0
2946507,1,bacteria,2600177,Microvenator marinus,1,0
49,2,bacteria,1882917,Pajaroellobacter,16,10
1882917,1,bacteria,1882918,Pajaroellobacter abortibovis,16,10
49,2,bacteria,50,Chondromyces,5,3
50,1,bacteria,52,Chondromyces crocatus,5,3
49,2,bacteria,55,Polyangium,2,1
55,1,bacteria,2567896,Polyangium aurulentum,2,1
49,2,bacteria,39643,Sorangium,1,0
1524216,2,bacteria,1524217,Labilithrix,1,0
1524217,1,bacteria,1391654,Labilithrix luteola,1,0
1524215,2,bacteria,161492,Anaeromyxobacter,9,5
161492,1,bacteria,2918170,Anaeromyxobacter oryzae,4,2
161492,2,bacteria,2620896,unclassified Anaeromyxobacter,1,0
2620896,1,bacteria,404589,Anaeromyxobacter sp. Fw109-5,1,0
31,2,bacteria,83461,Corallococcus,3,1
83461,1,bacteria,184914,Corallococcus coralloides,3,1
39,2,bacteria,44,Melittangium,1,0
44,1,bacteria,83453,Melittangium boletus,1,0
224464,2,bacteria,162027,Haliangium,3,1
162027,1,bacteria,80816,Haliangium ochraceum,3,1
194924,2,bacteria,2035811,Pseudodesulfovibrio,11,7
2035811,1,bacteria,879567,Pseudodesulfovibrio piezophilus,1,0
194924,2,bacteria,2952263,Psychrodesulfovibrio,7,4
2952263,2,bacteria,2952264,unclassified Psychrodesulfovibrio,7,4
2952264,1,bacteria,2976983,Psychrodesulfovibrio sp. FT415,7,4
194924,2,bacteria,2794998,Maridesulfovibrio,5,3
2794998,1,bacteria,880,Maridesulfovibrio salexigens,5,3
194924,2,bacteria,872,Desulfovibrio,3,1
872,1,bacteria,881,Desulfovibrio vulgaris,3,1
194924,2,bacteria,41707,Lawsonia,3,1
41707,1,bacteria,29546,Lawsonia intracellularis,3,1
194924,2,bacteria,2773294,Desulfolutivibrio,2,1
2773294,1,bacteria,2773299,Desulfolutivibrio sulfoxidireducens,2,1
194924,2,bacteria,2910986,Paradesulfovibrio (ex Waite et al. 2020),2,1
2910986,1,bacteria,376490,Paradesulfovibrio bizertensis,2,1
194924,2,bacteria,2905722,Oceanidesulfovibrio,1,0
2905722,1,bacteria,370038,Oceanidesulfovibrio marinus,1,0
194924,2,bacteria,2909705,Oleidesulfovibrio,1,0
2909705,1,bacteria,58180,Oleidesulfovibrio alaskensis,1,0
194924,2,bacteria,2910978,Megalodesulfovibrio,1,0
2910978,1,bacteria,879,Megalodesulfovibrio gigas,1,0
213116,2,bacteria,898,Desulfomicrobium,2,1
213468,2,bacteria,60892,Desulfobacca,28,18
60892,1,bacteria,60893,Desulfobacca acetoxidans,28,18
213468,2,bacteria,2357,Desulfomonile,1,0
2357,1,bacteria,2358,Desulfomonile tiedjei,1,0
213422,2,bacteria,2910589,Geotalea,6,3
2910589,1,bacteria,351604,Geotalea uraniireducens,3,1
2910589,1,bacteria,1203471,Geotalea daltonii,3,1
213422,2,bacteria,115782,Trichlorobacter,4,2
115782,1,bacteria,313985,Trichlorobacter lovleyi,4,2
213422,2,bacteria,392332,Geoalkalibacter,4,2
392332,1,bacteria,2847045,Geoalkalibacter halelectricus,4,2
213422,2,bacteria,28231,Geobacter,3,1
28231,1,bacteria,345632,Geobacter pickeringii,2,1
28231,1,bacteria,35554,Geobacter sulfurreducens,1,0
213422,2,bacteria,2651583,Geomonas,2,1
2651583,1,bacteria,2847991,Geomonas nitrogeniifigens,2,1
2812024,2,bacteria,2812025,Syntrophotalea,3,1
2812025,1,bacteria,1842532,Syntrophotalea acetylenivorans,3,1
213121,2,bacteria,893,Desulfobulbus,16,10
893,1,bacteria,894,Desulfobulbus propionicus,12,7
893,1,bacteria,1986146,Desulfobulbus oralis,4,2
213121,2,bacteria,3003266,Desulfolithobacter,1,0
3003266,1,bacteria,2795293,Desulfolithobacter dissulfuricans,1,0
213119,2,bacteria,2299,Desulfosarcina,1,0
2299,1,bacteria,947919,Desulfosarcina widdelii,1,0
213119,2,bacteria,45654,Desulfonema,1,0
45654,1,bacteria,45656,Desulfonema limicola,1,0
2904715,2,bacteria,2904716,Desulfosudis,1,0
2904716,1,bacteria,181663,Desulfosudis oleivorans,1,0
1902584,2,bacteria,1902583,Candidatus Desulfofervidus,1,0
1902583,1,bacteria,1621989,Candidatus Desulfofervidus auxilii,1,0
41294,2,bacteria,374,Bradyrhizobium,96,62
374,2,bacteria,2631580,unclassified Bradyrhizobium,75,49
2631580,1,bacteria,2782665,Bradyrhizobium sp. 200,62,40
2631580,1,bacteria,288000,Bradyrhizobium sp. BTAi1,2,1
2631580,1,bacteria,574727,Bradyrhizobium sp. C-145,2,1
2631580,1,bacteria,1521768,Bradyrhizobium sp. WD16,2,1
2631580,1,bacteria,376,Bradyrhizobium sp.,1,0
374,1,bacteria,255045,Bradyrhizobium canariense,6,3
374,1,bacteria,2840469,Bradyrhizobium sediminis,2,1
374,1,bacteria,993502,Bradyrhizobium daqingense,2,1
374,1,bacteria,1404768,Bradyrhizobium amphicarpaeae,1,0
41294,2,bacteria,911,Nitrobacter,11,7
911,1,bacteria,913,Nitrobacter winogradskyi,9,5
911,1,bacteria,912,Nitrobacter hamburgensis,2,1
41294,2,bacteria,1649510,Variibacter,7,4
1649510,1,bacteria,1333996,Variibacter gotjawalensis,7,4
41294,2,bacteria,1073,Rhodopseudomonas,3,1
1073,1,bacteria,1076,Rhodopseudomonas palustris,3,1
227290,2,bacteria,379,Rhizobium,46,30
379,2,bacteria,2613769,unclassified Rhizobium,17,11
2613769,1,bacteria,2919917,Rhizobium sp. SSM4.3,8,5
2613769,1,bacteria,2020311,Rhizobium sp. Kim5,7,4
2613769,1,bacteria,2819999,Rhizobium sp. L51/94,1,0
2613769,1,bacteria,1914541,Rhizobium sp. Y9,1,0
379,1,bacteria,56730,Rhizobium gallicum,16,10
379,1,bacteria,384,Rhizobium leguminosarum,5,3
379,1,bacteria,29449,Rhizobium etli,1,0
227290,2,bacteria,357,Agrobacterium,5,3
357,1,bacteria,373,Agrobacterium vitis,2,1
357,1,bacteria,28099,Agrobacterium rubi,1,0
357,2,bacteria,1183400,Agrobacterium tumefaciens complex,1,0
1183400,1,bacteria,358,Agrobacterium tumefaciens,1,0
227290,2,bacteria,1903858,Pseudorhizobium,2,1
227290,2,bacteria,1525371,Neorhizobium,1,0
1525371,1,bacteria,399,Neorhizobium galegae,1,0
227290,2,bacteria,1612611,Pararhizobium,1,0
1612611,2,bacteria,2643050,unclassified Pararhizobium,1,0
2643050,1,bacteria,2986923,Pararhizobium sp. BT-229,1,0
82115,2,bacteria,323620,Shinella,8,5
323620,1,bacteria,2871820,Shinella oryzae,6,3
323620,1,bacteria,352475,Shinella zoogloeoides,2,1
227292,2,bacteria,106591,Ensifer,3,1
106591,1,bacteria,1752398,Ensifer alkalisoli,2,1
106591,1,bacteria,375549,Ensifer mexicanus,1,0
227292,2,bacteria,28105,Sinorhizobium,1,0
28105,2,bacteria,663276,Sinorhizobium fredii group,1,0
663276,1,bacteria,380,Sinorhizobium fredii,1,0
82115,2,bacteria,34019,Liberibacter,3,1
34019,1,bacteria,556287,Candidatus Liberibacter solanacearum,3,1
82115,2,bacteria,1648508,Ciceribacter,1,0
1648508,1,bacteria,1969821,Ciceribacter thiooxidans,1,0
82115,2,bacteria,2853332,Peteryoungia,1,0
2853332,1,bacteria,1813451,Peteryoungia desertarenae,1,0
69277,2,bacteria,68287,Mesorhizobium,46,30
68287,2,bacteria,325217,unclassified Mesorhizobium,37,24
325217,1,bacteria,2493680,Mesorhizobium sp. M1A.F.Ca.IN.022.06.1.1,4,2
325217,1,bacteria,2744521,Mesorhizobium sp. L-2-11,3,1
325217,1,bacteria,2082387,Mesorhizobium sp. Pch-S,2,1
325217,1,bacteria,2483404,Mesorhizobium sp. NZP2077,2,1
325217,1,bacteria,2493672,Mesorhizobium sp. M1E.F.Ca.ET.045.02.1.1,2,1
325217,1,bacteria,2589976,Mesorhizobium sp. B1-1-8,1,0
325217,1,bacteria,2493681,Mesorhizobium sp. M7A.F.Ce.TU.012.03.2.1,1,0
325217,1,bacteria,2654248,Mesorhizobium sp. INR15,1,0
325217,1,bacteria,2654249,Mesorhizobium sp. NBSH29,1,0
68287,1,bacteria,2725666,Mesorhizobium terrae,4,2
68287,1,bacteria,536018,Mesorhizobium australicum,2,1
68287,1,bacteria,2066070,Mesorhizobium japonicum,1,0
69277,2,bacteria,31988,Aminobacter,5,3
31988,2,bacteria,2644704,unclassified Aminobacter,5,3
2644704,1,bacteria,374606,Aminobacter sp. MSH1,5,3
69277,2,bacteria,28100,Phyllobacterium,2,1
28100,2,bacteria,2638441,unclassified Phyllobacterium,2,1
2638441,1,bacteria,555316,Phyllobacterium sp. T1018,1,0
2638441,1,bacteria,2718938,Phyllobacterium sp. 628,1,0
69277,2,bacteria,245876,Nitratireductor,1,0
245876,2,bacteria,2641084,unclassified Nitratireductor,1,0
